model,prompt_id,language,subdomain,group_id,prompt,sample,continuation,numeral,has_separator,n_digits
HuggingFaceTB/SmolLM2-360M,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,93,"860,000 in 2","860,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,94,"102,212. His wife","102,212",1,6
HuggingFaceTB/SmolLM2-360M,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,95,"98,000, while the female","98,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,96,"100,000 in 1","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,97,"66,000. With inflation,","66,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,98,"155,839 in the most","155,839",1,6
HuggingFaceTB/SmolLM2-360M,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,99,"100,000 for his efforts","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,100,"51,163; the female doctor","51,163",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,1,"82,000. That would buy","82,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,2,"30,000. In the ","30,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,3,"11,000, and in America","11,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,4,"77,600 in 20","77,600",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,5,"80,000 a few years ago","80,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,6,"93,000 in 20","93,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,7,363104 in 20,363104,0,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,8,7.5 million between 1980,7.5,1,2
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,9,"75,000 in 20","75,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,10,"45,520, and a middle","45,520",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,11,"35,044, and the average","35,044",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,12,"100,000 in 1","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,13,"100,000 in 1","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,14,"35,000.

The","35,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,15,"80,000. That means that","80,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,16,"10,000/year. In","10,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,17,"700 or more, in today's dollars",700,0,3
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,18,"2,774,190 in","2,774,190",1,7
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,19,"20,000 in 19","20,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,20,"28,317 in 20","28,317",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,21,"33,277. According to the","33,277",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,22,"50,000,000","50,000,000",1,8
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,23,"42,340 in 20","42,340",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,24,"6,911 while a poor person in","6,911",1,4
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,25,"41,720.10 in","41,720.10",1,7
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,26,"80,000 in 18","80,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,27,"53,980 in 20","53,980",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,28,"46,000, or 1","46,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,29,"50,000 in the 1","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,30,"45,000. In the ","45,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,31,"129,954, or $","129,954",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,32,"82,955.

How","82,955",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,33,"50,862. In Vietnam (","50,862",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,34,"100,000 in 2","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,35,"85,791.

Upper","85,791",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,36,"70,937 in 19","70,937",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,37,"70,000 in the 1","70,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,38,"70,000 dollars. So in","70,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,39,"125,000 in 1","125,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,40,"17,000 in 19","17,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,41,"103,650 before taxes went","103,650",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,42,"30,000 to $12","30,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,43,"1,200 and could count on a","1,200",1,4
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,44,663.23 to $68,663.23,1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,45,"503,768.00","503,768.00",1,8
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,46,"88,500 in 20","88,500",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,47,"448,000 in 2","448,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,48,"45,000 or $48","45,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,49,"50,000 during 19","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,50,"100,000. Today,","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,51,"3,000 plus living expenses. It","3,000",1,4
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,52,"1,800, earning $3,","1,800",1,4
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,53,"50,000 in 19","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,54,"276,000 in 2","276,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,55,"30,000 to $70","30,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,56,"34,000 or more in ","34,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,57,"116,000.51","116,000.51",1,8
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,58,"84,950 in 19","84,950",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,59,"63,200 in 19","63,200",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,60,"55,000 and lived a life","55,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,61,"100,000 to $2","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,62,"45,000; someone earning more","45,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,63,"30,000 or more when she","30,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,64,"5,000, whereas it was something","5,000",1,4
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,65,"128,000, whereas the","128,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,66,"1 million.

A common belief about the",1,0,1
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,67,"78,409 in 18","78,409",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,68,"12,000, according to the","12,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,69,"270,000 or more—","270,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,70," 30,500.

","30,500",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,71,"50,000 to $15","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,72,"70,000.  In","70,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,73,"66,250 in 19","66,250",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,74,"20,000. At that time","20,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,75,"6,910.21 in ","6,910.21",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,76,"65,000 or $28","65,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,77,"53,000, making it ","53,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,78,"48,720 in 20","48,720",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,79,"39,000 in 20","39,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,80,"85,000 in 19","85,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,81,"150,000. By contrast","150,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,82,"21,000 in 19","21,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,83,"44,000 in 19","44,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,84,5000; those with a higher bra,5000,0,4
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,85,"10,000 and had $4","10,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,86,"50,000; an average worker","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,87,"1,200,000 in","1,200,000",1,7
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,88,"37,000 in 19","37,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,89,"92,720 in 20","92,720",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,90,"30,200. However, when","30,200",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,91,100 – $200 per day,100,0,3
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,92,"43,500 in 19","43,500",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,93,"40,000, with the average","40,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,94,"38,198, or less than","38,198",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,95,"42,540 in 19","42,540",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,96,"580,360 last year,","580,360",1,6
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,97,"52,000. It was the","52,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,98,"74,4 Lourie, ""who was","74,4",1,3
